number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.15887834131717682,2026-08-05 22:32:55.564429,2026-08-05 22:32:57.680929,0 days 00:00:02.116500,8,0.1807362663739846,13,0.0009345293799178635,Adam,32,27,COMPLETE
1,0.34033167362213135,2026-08-05 22:32:57.681285,2026-08-05 22:32:58.899886,0 days 00:00:01.218601,8,0.24587896770257425,8,0.00028714088798665536,Adam,32,16,COMPLETE
2,0.02588462457060814,2026-08-05 22:32:58.900272,2026-08-05 22:33:00.137893,0 days 00:00:01.237621,16,0.11891044354427531,13,0.00014926365249762915,Adam,8,16,COMPLETE
3,0.04959822818636894,2026-08-05 22:33:00.138267,2026-08-05 22:33:02.347612,0 days 00:00:02.209345,16,0.29365012257737255,4,0.0009665255823615603,Adam,16,60,COMPLETE
4,0.156956285238266,2026-08-05 22:33:02.347968,2026-08-05 22:33:08.077052,0 days 00:00:05.729084,8,0.2743342008861997,4,0.00017233625960161813,RMSprop,8,150,COMPLETE
5,0.06751816719770432,2026-08-05 22:33:08.077445,2026-08-05 22:33:10.075409,0 days 00:00:01.997964,8,0.2852016967527818,13,0.0006319371930820749,RMSprop,16,28,COMPLETE
6,0.01864750310778618,2026-08-05 22:33:10.075804,2026-08-05 22:33:12.306741,0 days 00:00:02.230937,8,0.3055976823837596,8,0.0005277465609832165,Adam,8,47,COMPLETE
7,0.028119230642914772,2026-08-05 22:33:12.307108,2026-08-05 22:33:13.736838,0 days 00:00:01.429730,16,0.15579007250215732,4,0.0002046057966366715,RMSprop,32,31,COMPLETE
8,0.010838063433766365,2026-08-05 22:33:13.737192,2026-08-05 22:33:19.565912,0 days 00:00:05.828720,8,0.32536133781884263,4,0.00016420210295486437,Adam,8,150,COMPLETE
9,0.028354067355394363,2026-08-05 22:33:19.566304,2026-08-05 22:33:21.451397,0 days 00:00:01.885093,8,0.40448007319091334,8,0.000240911182391622,Adam,8,36,COMPLETE
10,0.24392245709896088,2026-08-05 22:33:21.451785,2026-08-05 22:33:25.662727,0 days 00:00:04.210942,16,0.4480014354886195,4,0.00010003297734801206,RMSprop,8,150,COMPLETE
11,0.035735178738832474,2026-08-05 22:33:25.663089,2026-08-05 22:33:28.996230,0 days 00:00:03.333141,8,0.35617115222604023,8,0.0004916957329967877,Adam,8,78,COMPLETE
12,0.16665948927402496,2026-08-05 22:33:28.996599,2026-08-05 22:33:30.192426,0 days 00:00:01.195827,8,0.3477358627733731,8,0.0004142759327448295,Adam,8,16,COMPLETE
13,0.02341347001492977,2026-08-05 22:33:30.192807,2026-08-05 22:33:32.526763,0 days 00:00:02.333956,8,0.3436255561805612,8,0.0003790732517572644,Adam,8,49,COMPLETE
14,0.028294876217842102,2026-08-05 22:33:32.527116,2026-08-05 22:33:34.381407,0 days 00:00:01.854291,8,0.21524582622275157,4,0.00012173323912336624,Adam,8,33,COMPLETE
15,0.039887163788080215,2026-08-05 22:33:34.381775,2026-08-05 22:33:35.878914,0 days 00:00:01.497139,8,0.31093437490458625,4,0.0005710993390904753,Adam,16,22,COMPLETE
16,0.0565260611474514,2026-08-05 22:33:35.879297,2026-08-05 22:33:39.464390,0 days 00:00:03.585093,8,0.39416508887340845,8,0.0007028563315257461,Adam,8,84,COMPLETE
17,0.013620869256556034,2026-08-05 22:33:39.464761,2026-08-05 22:33:43.992269,0 days 00:00:04.527508,8,0.24513657445892972,4,0.0003356744317161742,Adam,8,111,COMPLETE
18,0.012839644216001034,2026-08-05 22:33:43.992647,2026-08-05 22:33:47.198953,0 days 00:00:03.206306,16,0.23914524188123842,4,0.0002819584160445386,RMSprop,16,106,COMPLETE
19,0.01855706237256527,2026-08-05 22:33:47.199323,2026-08-05 22:33:50.657404,0 days 00:00:03.458081,16,0.20614221874918104,4,0.00022880124693885616,RMSprop,16,116,COMPLETE
20,0.04692426323890686,2026-08-05 22:33:50.657796,2026-08-05 22:33:51.728586,0 days 00:00:01.070790,16,0.10412165548615651,4,0.00015224802541125,RMSprop,16,16,COMPLETE
21,0.007060493342578411,2026-08-05 22:33:51.728986,2026-08-05 22:33:55.157032,0 days 00:00:03.428046,16,0.24477533711599503,4,0.00031997948325608193,RMSprop,16,115,COMPLETE
22,0.009787923656404018,2026-08-05 22:33:55.157396,2026-08-05 22:33:57.788866,0 days 00:00:02.631470,16,0.2515578103200149,4,0.0002769591052669641,RMSprop,16,84,COMPLETE
23,0.03007274679839611,2026-08-05 22:33:57.789222,2026-08-05 22:33:59.102423,0 days 00:00:01.313201,16,0.26247006998387246,4,0.00019025185275136052,RMSprop,16,27,COMPLETE
24,0.013501152396202087,2026-08-05 22:33:59.102812,2026-08-05 22:34:03.459834,0 days 00:00:04.357022,16,0.3232799825065877,4,0.0002565101559603328,RMSprop,16,150,COMPLETE
25,0.07123178988695145,2026-08-05 22:34:03.460388,2026-08-05 22:34:04.534635,0 days 00:00:01.074247,16,0.2131068647051616,4,0.0004024766008894478,RMSprop,16,16,COMPLETE
26,0.01560714840888977,2026-08-05 22:34:04.535063,2026-08-05 22:34:05.740089,0 days 00:00:01.205026,16,0.17232921374786342,13,0.00035405883612577564,RMSprop,16,18,COMPLETE
27,0.01738828606903553,2026-08-05 22:34:05.740440,2026-08-05 22:34:06.810065,0 days 00:00:01.069625,16,0.3873653968194954,4,0.0001338811576927881,RMSprop,32,16,COMPLETE
28,0.025091789662837982,2026-08-05 22:34:06.810438,2026-08-05 22:34:10.599333,0 days 00:00:03.788895,16,0.26583913563326794,4,0.00020961928509142814,RMSprop,16,131,COMPLETE
29,0.008577199652791023,2026-08-05 22:34:10.599713,2026-08-05 22:34:12.239376,0 days 00:00:01.639663,16,0.19093836198989952,13,0.0007807432193741701,RMSprop,32,29,COMPLETE
30,0.0076671200804412365,2026-08-05 22:34:12.239753,2026-08-05 22:34:14.110997,0 days 00:00:01.871244,16,0.14522150870143474,13,0.0007148679041157083,RMSprop,32,36,COMPLETE
31,0.012383433058857918,2026-08-05 22:34:14.111369,2026-08-05 22:34:15.527035,0 days 00:00:01.415666,16,0.1412672950121111,13,0.0008191662688268522,RMSprop,32,23,COMPLETE
32,0.09251633286476135,2026-08-05 22:34:15.527524,2026-08-05 22:34:17.336408,0 days 00:00:01.808884,16,0.18777186911717111,13,0.0007331632813410612,RMSprop,32,36,COMPLETE
33,0.11031578481197357,2026-08-05 22:34:17.336856,2026-08-05 22:34:18.493990,0 days 00:00:01.157134,16,0.14717800667896874,13,0.0008399425091470074,RMSprop,32,16,COMPLETE
34,0.26864007115364075,2026-08-05 22:34:18.494338,2026-08-05 22:34:19.726349,0 days 00:00:01.232011,16,0.1756718361214934,13,0.0004760030204764239,RMSprop,32,18,COMPLETE
35,0.00538878096267581,2026-08-05 22:34:19.726743,2026-08-05 22:34:22.428711,0 days 00:00:02.701968,16,0.22521961113972955,13,0.000991897469839355,RMSprop,32,60,COMPLETE
36,0.008732079528272152,2026-08-05 22:34:22.429085,2026-08-05 22:34:24.683069,0 days 00:00:02.253984,16,0.227845208336149,13,0.0008051257948815606,RMSprop,32,48,COMPLETE
37,0.024022817611694336,2026-08-05 22:34:24.683442,2026-08-05 22:34:25.855760,0 days 00:00:01.172318,16,0.1250713141686821,13,0.0009868471347553949,RMSprop,32,16,COMPLETE
38,0.04351646453142166,2026-08-05 22:34:25.856113,2026-08-05 22:34:27.335171,0 days 00:00:01.479058,16,0.19232571479106367,13,0.0006570699985279392,RMSprop,32,26,COMPLETE
39,0.014061450958251953,2026-08-05 22:34:27.335532,2026-08-05 22:34:28.661598,0 days 00:00:01.326066,16,0.22617021971806298,13,0.0008875082636226993,RMSprop,32,21,COMPLETE
40,0.020845016464591026,2026-08-05 22:34:28.661946,2026-08-05 22:34:30.172761,0 days 00:00:01.510815,16,0.16934512268898322,13,0.0005826331471456815,RMSprop,32,26,COMPLETE
41,0.09538423269987106,2026-08-05 22:34:30.173134,2026-08-05 22:34:31.772757,0 days 00:00:01.599623,16,0.23017230794307025,13,0.0007442995195717462,RMSprop,32,28,COMPLETE
42,0.02007042057812214,2026-08-05 22:34:31.773157,2026-08-05 22:34:33.198590,0 days 00:00:01.425433,16,0.285132591731596,13,0.0007857687862435193,RMSprop,32,23,COMPLETE
43,0.157797172665596,2026-08-05 22:34:33.199016,2026-08-05 22:34:34.394451,0 days 00:00:01.195435,16,0.19856897782274893,13,0.0009870531175052994,RMSprop,32,16,COMPLETE
44,0.013292406685650349,2026-08-05 22:34:34.394817,2026-08-05 22:34:36.582475,0 days 00:00:02.187658,16,0.156190471421347,13,0.0006519009092725238,RMSprop,32,45,COMPLETE
45,0.14886228740215302,2026-08-05 22:34:36.582825,2026-08-05 22:34:37.795016,0 days 00:00:01.212191,16,0.12993598040742416,13,0.0008512227012154312,RMSprop,32,17,COMPLETE
46,0.018703173846006393,2026-08-05 22:34:37.795368,2026-08-05 22:34:41.644435,0 days 00:00:03.849067,16,0.22801706046371106,13,0.0004614729342634083,RMSprop,32,98,COMPLETE
47,0.030452409759163857,2026-08-05 22:34:41.644798,2026-08-05 22:34:46.501214,0 days 00:00:04.856416,16,0.16323630073681542,13,0.0005670032719198091,RMSprop,32,122,COMPLETE
48,0.009577397257089615,2026-08-05 22:34:46.501614,2026-08-05 22:34:48.040528,0 days 00:00:01.538914,16,0.10054733601459559,13,0.0009096739048274302,RMSprop,32,27,COMPLETE
49,0.013442756608128548,2026-08-05 22:34:48.040884,2026-08-05 22:34:49.938181,0 days 00:00:01.897297,16,0.2564023398070901,13,0.0006764725530354283,RMSprop,32,38,COMPLETE
50,0.008688257075846195,2026-08-05 22:34:49.938570,2026-08-05 22:34:52.051302,0 days 00:00:02.112732,16,0.27789624780010225,8,0.0007665999046491437,RMSprop,32,52,COMPLETE
51,0.005956313107162714,2026-08-05 22:34:52.051705,2026-08-05 22:34:54.938946,0 days 00:00:02.887241,16,0.30369627124511167,8,0.0007712125191112085,RMSprop,32,77,COMPLETE
52,0.02279912680387497,2026-08-05 22:34:54.939314,2026-08-05 22:34:56.695671,0 days 00:00:01.756357,16,0.28132689440218484,8,0.0006070298425386089,RMSprop,32,39,COMPLETE
53,0.00788137037307024,2026-08-05 22:34:56.696040,2026-08-05 22:34:58.723291,0 days 00:00:02.027251,16,0.30049010182927954,8,0.0005299987402277461,RMSprop,32,49,COMPLETE
54,0.06850462406873703,2026-08-05 22:34:58.723656,2026-08-05 22:35:00.124103,0 days 00:00:01.400447,16,0.29962585442874895,8,0.0005296529861763891,RMSprop,32,26,COMPLETE
55,0.013866651803255081,2026-08-05 22:35:00.124459,2026-08-05 22:35:02.489514,0 days 00:00:02.365055,16,0.32306993528055533,8,0.0009161813923750588,RMSprop,32,60,COMPLETE
56,0.07223562151193619,2026-08-05 22:35:02.489879,2026-08-05 22:35:04.577519,0 days 00:00:02.087640,16,0.3084962378817846,8,0.00031440815976713557,RMSprop,32,51,COMPLETE
57,0.02365930750966072,2026-08-05 22:35:04.577884,2026-08-05 22:35:06.194774,0 days 00:00:01.616890,8,0.3394099252186621,8,0.00043729684818218334,Adam,32,27,COMPLETE
58,0.011512327007949352,2026-08-05 22:35:06.195157,2026-08-05 22:35:08.677724,0 days 00:00:02.482567,16,0.267985486106997,8,0.0005275283809006505,RMSprop,16,68,COMPLETE
59,0.08766340464353561,2026-08-05 22:35:08.678077,2026-08-05 22:35:10.009136,0 days 00:00:01.331059,16,0.29666176358889557,8,0.0007043833738352933,RMSprop,32,25,COMPLETE
60,0.018086832016706467,2026-08-05 22:35:10.009482,2026-08-05 22:35:13.386013,0 days 00:00:03.376531,16,0.24253389848379028,8,0.0006437954969950108,Adam,8,97,COMPLETE
61,0.014340716414153576,2026-08-05 22:35:13.386589,2026-08-05 22:35:14.836612,0 days 00:00:01.450023,16,0.2791235516487419,8,0.0007678769942042175,RMSprop,32,28,COMPLETE
62,0.022924354299902916,2026-08-05 22:35:14.837006,2026-08-05 22:35:15.992042,0 days 00:00:01.155036,16,0.21434812342006107,8,0.000888749683592451,RMSprop,32,18,COMPLETE
